"C:\DIANA\Section B\VolatilityWorkbench\vol.exe" -f "D:\SectionB\RAM Capture\RAM CAPTURE 3.raw" windows.ldrmodules.LdrModules 
Volatility 3 Framework 2.5.0
Pid	Process	Base	InLoad	InInit	InMem	MappedPath
492	svchost.exe	0x69cc0000	True	True	True	\Windows\System32\HrtfApo.dll

492	svchost.exe	0x57860000	True	True	True	\Windows\System32\AudioSes.dll
492	svchost.exe	0x6a0e0000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
492	svchost.exe	0x6a040000	True	True	True	\Windows\System32\Windows.ApplicationModel.dll
492	svchost.exe	0x6b710000	True	True	True	\Windows\System32\coreaudiopolicymanagerext.dll
492	svchost.exe	0x6c970000	True	True	True	\Windows\System32\MMDevAPI.dll
492	svchost.exe	0x6b770000	True	True	True	\Windows\System32\audiosrv.dll
492	svchost.exe	0x6e440000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
492	svchost.exe	0x6e3b0000	True	True	True	\Windows\System32\StateRepository.Core.dll
492	svchost.exe	0x73410000	True	True	True	\Windows\System32\twinapi.appcore.dll
492	svchost.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
492	svchost.exe	0x71790000	True	True	True	\Windows\System32\avrt.dll
492	svchost.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
492	svchost.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
492	svchost.exe	0x73390000	True	True	True	\Windows\System32\rmclient.dll
492	svchost.exe	0x74550000	True	True	True	\Windows\System32\devobj.dll
492	svchost.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
492	svchost.exe	0x742c0000	True	True	True	\Windows\System32\wldp.dll
492	svchost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
492	svchost.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
492	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
492	svchost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
492	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
492	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
492	svchost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll

492	svchost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
492	svchost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
492	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
492	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
492	svchost.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
492	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
492	svchost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
492	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
492	svchost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
492	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
492	svchost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
492	svchost.exe	0x77390000	True	True	True	\Windows\System32\SHCore.dll
492	svchost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
492	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
884	svchost.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
884	svchost.exe	0x7f0000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
884	svchost.exe	0x6b1f0000	True	True	True	\Windows\System32\dusmsvc.dll
884	svchost.exe	0x1270000	True	False	True	\Windows\System32\svchost.exe
884	svchost.exe	0x6b1e0000	True	True	True	\Windows\System32\mobilenetworking.dll
884	svchost.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
884	svchost.exe	0x70750000	True	True	True	\Windows\System32\SystemEventsBrokerClient.dll
884	svchost.exe	0x70650000	True	True	True	\Windows\System32\wmiclnt.dll
884	svchost.exe	0x73770000	True	True	True	\Windows\System32\gpapi.dll
884	svchost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
884	svchost.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
884	svchost.exe	0x742c0000	True	True	True	\Windows\System32\wldp.dll
884	svchost.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
884	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
884	svchost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
884	svchost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
884	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
884	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
884	svchost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
884	svchost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
884	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
884	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
884	svchost.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
884	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
884	svchost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
884	svchost.exe	0x75710000	True	True	True	\Windows\System32\nsi.dll
884	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
884	svchost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
884	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
884	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
884	svchost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
880	svchost.exe	0xfd0000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
880	svchost.exe	0x1270000	True	False	True	\Windows\System32\svchost.exe
880	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
880	svchost.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
880	svchost.exe	0x6b120000	True	True	True	\Windows\System32\wcmsvc.dll
880	svchost.exe	0x3d00000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
880	svchost.exe	0x6a170000	True	True	True	\Windows\System32\wcmcsp.dll
880	svchost.exe	0x6a1b0000	True	True	True	\Windows\System32\cmintegrator.dll
880	svchost.exe	0x6d910000	True	True	True	\Windows\System32\winhttp.dll
880	svchost.exe	0x6d150000	True	True	True	\Windows\System32\npmproxy.dll
880	svchost.exe	0x6b1e0000	True	True	True	\Windows\System32\mobilenetworking.dll
880	svchost.exe	0x71930000	True	True	True	\Windows\System32\nlaapi.dll
880	svchost.exe	0x70250000	True	True	True	\Windows\System32\winnsi.dll
880	svchost.exe	0x70650000	True	True	True	\Windows\System32\wmiclnt.dll
880	svchost.exe	0x73770000	True	True	True	\Windows\System32\gpapi.dll
880	svchost.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
880	svchost.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
880	svchost.exe	0x742c0000	True	True	True	\Windows\System32\wldp.dll
880	svchost.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
880	svchost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
880	svchost.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
880	svchost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
880	svchost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
880	svchost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
880	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
880	svchost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
880	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
880	svchost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
880	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
880	svchost.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
880	svchost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
880	svchost.exe	0x75710000	True	True	True	\Windows\System32\nsi.dll
880	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
880	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
880	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
880	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
880	svchost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
880	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
880	svchost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
1800	svchost.exe	0x6e3b0000	True	True	True	\Windows\System32\StateRepository.Core.dll
1800	svchost.exe	0x1270000	True	False	True	\Windows\System32\svchost.exe
1800	svchost.exe	0x1010000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
1800	svchost.exe	0x6a0e0000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
1800	svchost.exe	0x4000000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
1800	svchost.exe	0x6a8e0000	True	True	True	\Windows\System32\Windows.StateRepository.dll
1800	svchost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
1800	svchost.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
1800	svchost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
1800	svchost.exe	0x742c0000	True	True	True	\Windows\System32\wldp.dll
1800	svchost.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll

1800	svchost.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
1800	svchost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
1800	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
1800	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
1800	svchost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
1800	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
1800	svchost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
1800	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
1800	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
1800	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
1800	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
1800	svchost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll

1800	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
1800	svchost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
1800	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
1800	svchost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
1800	svchost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
664	spoolsv.exe	0x63320000	True	True	True	\Windows\System32\localspl.dll
664	spoolsv.exe	0xc20000	True	False	True	\Windows\System32\spoolsv.exe
664	spoolsv.exe	0x6b0000	False	False	False	\Windows\System32\en-US\spoolsv.exe.mui
664	spoolsv.exe	0x2d50000	False	False	False	\Windows\System32\oleaccrc.dll
664	spoolsv.exe	0x2d30000	False	False	False	\Windows\System32\en-US\localspl.dll.mui
664	spoolsv.exe	0x2ec0000	False	False	False	\Windows\System32\en-US\WSDMon.dll.mui
664	spoolsv.exe	0x2f10000	False	False	False	\Windows\System32\msxml6r.dll
664	spoolsv.exe	0x2fc0000	False	False	False	\Windows\System32\en-US\inetpp.dll.mui
664	spoolsv.exe	0x2fb0000	False	False	False	\Windows\System32\en-US\win32spl.dll.mui
664	spoolsv.exe	0x62ac0000	True	True	True	\Windows\System32\spool\prtprocs\w32x86\winprint.dll
664	spoolsv.exe	0x3570000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
664	spoolsv.exe	0x62900000	True	True	True	\Windows\System32\win32spl.dll
664	spoolsv.exe	0x628d0000	True	True	True	\Windows\System32\inetpp.dll
664	spoolsv.exe	0x629d0000	True	True	True	\Windows\System32\NapiNSP.dll
664	spoolsv.exe	0x629a0000	True	True	True	\Windows\System32\winrnr.dll
664	spoolsv.exe	0x629b0000	True	True	True	\Windows\System32\pnrpnsp.dll
664	spoolsv.exe	0x62a10000	True	True	True	\Windows\System32\wsock32.dll
664	spoolsv.exe	0x629f0000	True	True	True	\Windows\System32\fontsub.dll
664	spoolsv.exe	0x62a20000	True	True	True	\Windows\System32\spool\prtprocs\w32x86\TPWinPrn.dll
664	spoolsv.exe	0x62da0000	True	True	True	\Windows\System32\TPVMW32.dll
664	spoolsv.exe	0x62be0000	True	True	True	\Windows\System32\WSDApi.dll
664	spoolsv.exe	0x62ad0000	True	True	True	\Windows\System32\webservices.dll
664	spoolsv.exe	0x62d10000	True	True	True	\Windows\System32\usbmon.dll
664	spoolsv.exe	0x62c80000	True	True	True	\Windows\System32\WSDMon.dll
664	spoolsv.exe	0x62d60000	True	True	True	\Windows\System32\tprdpw32.dll
664	spoolsv.exe	0x63230000	True	True	True	\Windows\System32\tcpmon.dll
664	spoolsv.exe	0x62fb0000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.17133.1_none_8ef46b6857102159\comctl32.dll
664	spoolsv.exe	0x62de0000	True	True	True	\Windows\System32\oleacc.dll
664	spoolsv.exe	0x62dd0000	True	True	True	\Windows\System32\msimg32.dll
664	spoolsv.exe	0x62e40000	True	True	True	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17133.1_none_ac4e38d4386f04d2\GdiPlus.dll
664	spoolsv.exe	0x63200000	True	True	True	\Windows\System32\snmpapi.dll
664	spoolsv.exe	0x63040000	True	True	True	\Windows\System32\TPVMMon.dll
664	spoolsv.exe	0x63210000	True	True	True	\Windows\System32\wsnmp32.dll
664	spoolsv.exe	0x632c0000	True	True	True	\Windows\System32\AppMon.dll
664	spoolsv.exe	0x63280000	True	True	True	\Windows\System32\wshirda.dll
664	spoolsv.exe	0x63270000	True	True	True	\Windows\System32\FXSMON.dll
664	spoolsv.exe	0x63290000	True	True	True	\Windows\System32\IPPMon.dll
664	spoolsv.exe	0x632f0000	True	True	True	\Windows\System32\sfc_os.dll
664	spoolsv.exe	0x632e0000	True	True	True	\Windows\System32\PrintIsolationProxy.dll
664	spoolsv.exe	0x63300000	True	True	True	\Windows\System32\spoolss.dll
664	spoolsv.exe	0x73ee0000	True	True	True	\Windows\System32\dnsapi.dll
664	spoolsv.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
664	spoolsv.exe	0x6a620000	True	True	True	\Windows\System32\rasadhlp.dll
664	spoolsv.exe	0x69290000	True	True	True	\Windows\System32\version.dll
664	spoolsv.exe	0x656c0000	True	True	True	\Windows\System32\msxml6.dll
664	spoolsv.exe	0x63420000	True	True	True	\Windows\System32\winspool.drv
664	spoolsv.exe	0x699d0000	True	True	True	\Windows\System32\srvcli.dll
664	spoolsv.exe	0x694d0000	True	True	True	\Windows\System32\resutils.dll
664	spoolsv.exe	0x69400000	True	True	True	\Windows\System32\clusapi.dll
664	spoolsv.exe	0x699b0000	True	True	True	\Windows\System32\cscapi.dll
664	spoolsv.exe	0x69ac0000	True	True	True	\Windows\System32\secur32.dll
664	spoolsv.exe	0x699f0000	True	True	True	\Windows\System32\netapi32.dll
664	spoolsv.exe	0x6d8f0000	True	True	True	\Windows\System32\deviceassociation.dll
664	spoolsv.exe	0x6b680000	True	True	True	\Windows\System32\FWPUCLNT.DLL
664	spoolsv.exe	0x6c7c0000	True	True	True	\Windows\System32\drvstore.dll
664	spoolsv.exe	0x70250000	True	True	True	\Windows\System32\winnsi.dll
664	spoolsv.exe	0x6da10000	True	True	True	\Windows\System32\wshbth.dll
664	spoolsv.exe	0x6d910000	True	True	True	\Windows\System32\winhttp.dll
664	spoolsv.exe	0x6e530000	True	True	True	\Windows\System32\samcli.dll
664	spoolsv.exe	0x71930000	True	True	True	\Windows\System32\nlaapi.dll
664	spoolsv.exe	0x71920000	True	True	True	\Windows\System32\dsrole.dll
664	spoolsv.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
664	spoolsv.exe	0x72ed0000	True	True	True	\Windows\System32\winmmbase.dll
664	spoolsv.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
664	spoolsv.exe	0x72d70000	True	True	True	\Windows\System32\samlib.dll
664	spoolsv.exe	0x72f00000	True	True	True	\Windows\System32\winmm.dll
664	spoolsv.exe	0x73ab0000	True	True	True	\Windows\System32\fwbase.dll
664	spoolsv.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
664	spoolsv.exe	0x73770000	True	True	True	\Windows\System32\gpapi.dll
664	spoolsv.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
664	spoolsv.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
664	spoolsv.exe	0x73ae0000	True	True	True	\Windows\System32\FirewallAPI.dll
664	spoolsv.exe	0x73d50000	True	True	True	\Windows\System32\rsaenh.dll
664	spoolsv.exe	0x73ed0000	True	True	True	\Windows\System32\netutils.dll
664	spoolsv.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
664	spoolsv.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
664	spoolsv.exe	0x74660000	True	True	True	\Windows\System32\sspicli.dll
664	spoolsv.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
664	spoolsv.exe	0x74230000	True	True	True	\Windows\System32\cryptsp.dll
664	spoolsv.exe	0x740b0000	True	True	True	\Windows\System32\mswsock.dll
664	spoolsv.exe	0x74250000	True	True	True	\Windows\System32\cryptbase.dll
664	spoolsv.exe	0x74550000	True	True	True	\Windows\System32\devobj.dll
664	spoolsv.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
664	spoolsv.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
664	spoolsv.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
664	spoolsv.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
664	spoolsv.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
664	spoolsv.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
664	spoolsv.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
664	spoolsv.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
664	spoolsv.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
664	spoolsv.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
664	spoolsv.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
664	spoolsv.exe	0x74ef0000	True	True	True	\Windows\System32\windows.storage.dll
664	spoolsv.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
664	spoolsv.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
664	spoolsv.exe	0x75620000	True	True	True	\Windows\System32\shlwapi.dll
664	spoolsv.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
664	spoolsv.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
664	spoolsv.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
664	spoolsv.exe	0x75720000	True	True	True	\Windows\System32\shell32.dll
664	spoolsv.exe	0x75710000	True	True	True	\Windows\System32\nsi.dll
664	spoolsv.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
664	spoolsv.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
664	spoolsv.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
664	spoolsv.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
664	spoolsv.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
664	spoolsv.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
664	spoolsv.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
664	spoolsv.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
2288	WmiPrvSE.exe	0x6a230000	True	True	True	\Windows\System32\ncobjapi.dll
2288	WmiPrvSE.exe	0xfe0000	True	False	True	\Windows\System32\wbem\WmiPrvSE.exe
2288	WmiPrvSE.exe	0x920000	False	False	False	\Windows\System32\en-US\user32.dll.mui
2288	WmiPrvSE.exe	0xf40000	True	True	True	\Windows\System32\security.dll
2288	WmiPrvSE.exe	0xfd0000	False	False	False	\Windows\System32\wbem\en-US\cimwin32.dll.mui
2288	WmiPrvSE.exe	0x62800000	True	True	True	\Windows\System32\wbem\wmiprov.dll
2288	WmiPrvSE.exe	0x3500000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui

2288	WmiPrvSE.exe	0x34f0000	False	False	False	\Windows\System32\en-US\combase.dll.mui
